Rock_Type,Formation_Type,Mineral_Content,Hardness_Scale,Area_Sq_km,Density,Porosity_Percentage,Sample_Location,Depth_m,Erosion_Rate_mm_per_yr
Igneous,Sediment,9.316137924,48.4547148,279.7202152,18.50704428,85.72476842,Granite,94.84597449,2.800957484
Igneous,Plutonic,3.037141388,98.26898437,992.3268911,32.14640458,161.9587672,Basalt,216.343456,0.778134813
Metamorphic,Sediment,6.821117267,14.65081913,136.7218073,44.29199313,2.853425446,Granite,203.9291637,4.7964233
Sedimentary,Sediment,8.047853385,71.79130382,144.4092626,32.02519979,24.69735443,Granite,138.6741835,3.788139873
Metamorphic,Volcanic,6.548325231,37.18700472,517.2458364,47.34772752,62.07792958,Limestone,52.50297119,3.386571361
Metamorphic,Plutonic,9.075651158,48.32537045,496.3565991,47.67812966,53.56153324,Granite,238.9433029,3.445515631
Sedimentary,Plutonic,5.601559369,69.00177636,470.643618,19.19294178,28.81203806,Limestone,296.2500604,3.733741475
Sedimentary,Volcanic,7.272010974,45.50694922,492.9177354,0.012692136,5.921501331,Basalt,242.272993,4.426500481
Metamorphic,Volcanic,0.461696955,77.17126099,713.3640595,33.96619664,108.9011538,Limestone,104.1984564,2.050264315
Igneous,Volcanic,9.725981195,91.0737561,474.3149316,8.770998298,46.91551827,Basalt,4.204851886,3.150952074
Metamorphic,Plutonic,8.722752522,36.34138754,485.8198983,26.32266276,158.626658,Basalt,184.538913,1.464052965
Igneous,Sediment,0.692809647,37.70959727,456.2685333,35.91180029,156.808517,Limestone,1.548823812,1.486733687
Igneous,Sediment,5.986644995,2.974505068,835.4551855,12.001968,66.62624501,Granite,69.88242517,3.637730049
Metamorphic,Plutonic,8.677729268,30.06844959,742.1213219,30.64843379,172.5442969,Basalt,59.32834222,1.248429567
Sedimentary,Sediment,5.17221579,83.36702063,610.5980329,0.612740142,50.71281854,Granite,205.3042957,3.152073423
Metamorphic,Plutonic,6.11589106,89.64826252,925.5180552,40.01577837,36.7277995,Basalt,111.5988266,3.368961385
Metamorphic,Plutonic,9.646856107,48.38259025,333.9987228,48.09987208,139.9038445,Basalt,208.93276,1.718097207
Igneous,Volcanic,4.123645726,9.351259711,983.4955124,4.240043982,133.1937636,Basalt,15.33278368,2.24261213
Metamorphic,Plutonic,0.143229474,0.993838523,942.4344948,23.1081006,120.4059445,Limestone,42.39622116,2.581942725
Sedimentary,Volcanic,4.877328697,51.88033839,152.643443,22.90133459,177.3036195,Limestone,172.5593658,0.935124227
Metamorphic,Volcanic,1.859533476,95.53213957,892.8473437,46.35033924,156.1834279,Basalt,168.4078984,0.921010046
Metamorphic,Sediment,7.757678959,61.94136325,5.694455546,5.814106273,21.90912908,Limestone,166.1589544,3.942403786
Igneous,Volcanic,6.957350282,93.93525528,901.2276239,29.89172143,114.2427207,Limestone,20.49440625,1.775793034
Sedimentary,Sediment,7.712115592,26.59589891,917.9163585,11.06027816,139.2644817,Basalt,33.68806087,1.948751376
Sedimentary,Plutonic,4.938824657,14.89808968,842.6854306,30.70035516,195.448067,Basalt,42.30735827,0.942057764
Igneous,Sediment,8.561011008,73.43101497,387.2128541,0.89511091,147.1936942,Limestone,29.44438026,1.321815966
Sedimentary,Sediment,8.08943374,79.84940339,215.7272035,48.29543201,158.5803838,Limestone,181.3769903,1.029898291
Sedimentary,Sediment,7.349513396,46.83137246,92.84703511,31.84651269,83.2457063,Basalt,293.6573718,2.866772149
Metamorphic,Plutonic,0.633450251,16.05119794,900.3496932,24.34962843,38.62709018,Limestone,93.80005926,4.066946217
Igneous,Plutonic,0.762999463,63.39111208,920.0805449,28.50990123,128.396372,Basalt,87.84131062,1.798161439
Sedimentary,Volcanic,7.084189995,91.51695232,46.37189465,10.86404199,187.325775,Granite,241.4919582,0.338314978
Igneous,Plutonic,0.702572491,23.29320323,365.1939758,15.96454155,10.25356378,Basalt,51.21499437,4.561996692
Metamorphic,Volcanic,2.823699004,15.31336484,827.4517024,26.02062155,44.28946456,Basalt,254.3174133,3.96107706
Sedimentary,Plutonic,7.606666604,38.62773692,841.2092043,31.87242858,124.6918837,Basalt,31.17543766,2.119884958
Igneous,Sediment,4.082047705,7.141436966,400.9127323,2.972401044,38.57537924,Granite,136.9143038,4.157078046
Sedimentary,Volcanic,6.180821184,18.09676264,82.39353083,43.68603331,16.69086684,Basalt,170.6161197,4.485215037
Igneous,Plutonic,7.912524072,16.75406492,646.3167498,36.53110021,141.4382653,Basalt,15.51291742,2.003694046
Metamorphic,Plutonic,6.415886655,15.71161322,301.9662563,46.44068558,10.44630886,Basalt,258.518596,4.633957691
Metamorphic,Plutonic,5.512275561,3.132319197,753.9965309,42.87510367,91.51031377,Granite,237.5517576,3.138470533
Sedimentary,Sediment,9.104708302,56.8229708,916.6911122,20.84874813,162.3730292,Granite,234.1997998,1.184309708
Sedimentary,Volcanic,7.189298724,41.1446044,468.2269113,10.46971607,55.61726816,Limestone,204.6780464,3.476208593
Igneous,Volcanic,3.254387271,72.42963054,624.4104505,17.82318065,33.52365924,Granite,95.92592568,3.60523051
Sedimentary,Volcanic,3.652297581,64.57821808,61.82213086,43.30575039,125.060041,Basalt,15.95327395,1.853017
Metamorphic,Plutonic,2.514558621,15.06062894,581.8405664,28.45082383,72.84139426,Basalt,227.9330876,3.392565826
Metamorphic,Volcanic,0.617721621,82.7369777,888.5281244,9.29380326,188.0888686,Limestone,219.7095505,0.41085285
Metamorphic,Volcanic,8.934457881,79.14818548,67.91203905,12.3446737,170.1773188,Limestone,14.42589743,0.804971769
Sedimentary,Plutonic,7.092088775,68.13454472,444.0115694,28.74127225,52.1068109,Basalt,177.1977334,3.276518335
Igneous,Plutonic,6.88082112,38.56201296,148.0293462,47.24771843,197.9007608,Limestone,20.9757501,0.656364654
Metamorphic,Plutonic,0.556525095,36.26774934,939.4692397,18.99838238,45.76256935,Granite,292.8656878,3.72207112
Metamorphic,Plutonic,2.335555781,68.46808513,111.7095374,31.60704846,28.99047524,Basalt,83.61178605,3.735509644
Sedimentary,Sediment,4.364992924,76.50168692,555.1584261,9.003783347,150.9795682,Basalt,191.3172339,1.215391767
Sedimentary,Sediment,0.192262563,6.559892272,92.116994,12.47531524,55.3439658,Granite,203.2464603,3.827521761
Sedimentary,Volcanic,6.503286467,87.20031787,815.3145154,39.42754462,117.7813062,Basalt,31.98980048,1.772370698
Sedimentary,Sediment,6.877485403,30.23214955,783.3947504,18.33433919,26.88120699,Basalt,181.5925232,4.160054365
Igneous,Plutonic,8.828054173,17.58581175,294.4259165,13.22169914,156.4554329,Granite,45.65379439,1.695033225
Sedimentary,Sediment,4.403896417,37.66028316,769.3308951,21.97062538,49.78108191,Limestone,24.18493147,3.62777553
Igneous,Plutonic,4.858194004,24.90169007,685.5068059,12.00415676,107.3982421,Basalt,190.9708949,2.603018257
Igneous,Sediment,9.006777412,90.53849091,668.4984766,10.67129818,12.04499223,Granite,225.6652349,3.853715246
Metamorphic,Plutonic,3.599797702,12.06774354,835.2319055,26.85325165,189.8024609,Granite,173.6623118,1.083273347
Metamorphic,Volcanic,9.512802779,54.8530774,171.9880074,48.19849715,17.96008735,Limestone,54.79625201,4.092267479
Sedimentary,Volcanic,9.959028845,77.85968232,840.8268169,23.57429405,75.73593012,Limestone,81.45516148,2.706684574
Metamorphic,Sediment,0.538340139,4.73173756,327.9880863,11.19385452,133.3578008,Basalt,50.88627068,2.285526609
Igneous,Plutonic,9.090506076,96.77265435,474.8922247,2.555812395,34.12688629,Granite,80.15251935,3.349735731
Sedimentary,Volcanic,8.759779881,88.82689614,966.2970931,13.13228258,35.16431994,Basalt,157.4483457,3.40844464
Sedimentary,Plutonic,3.443585467,39.81313681,452.3909544,3.045042569,64.91993257,Granite,222.9638822,3.303469981
Sedimentary,Sediment,4.786581239,76.54908105,672.3394293,47.05794139,138.0700645,Granite,167.8647911,1.473107899
Sedimentary,Plutonic,1.571714764,92.11057017,996.7201461,42.12388555,18.695814,Basalt,33.42672201,3.704978018
Metamorphic,Plutonic,3.649154523,69.60233143,826.904472,9.040761809,125.0480756,Basalt,47.86994478,1.803015175
Sedimentary,Sediment,1.121040466,47.09722815,861.0438893,31.38528318,136.3087301,Granite,117.9498451,1.802853117
Igneous,Volcanic,2.668803661,93.20964798,411.4084718,25.67022514,14.44440265,Granite,20.74541702,3.779015467
Sedimentary,Sediment,7.580639784,93.20060016,636.6954068,45.00227851,154.7905481,Basalt,38.65960643,0.972183035
Metamorphic,Plutonic,0.666573661,94.20892992,161.6041014,31.45780826,47.15313201,Limestone,154.6644391,3.114848061
Igneous,Sediment,4.875238991,71.87292964,820.5372927,49.94274186,41.7055364,Granite,130.9990419,3.447159976
Metamorphic,Sediment,3.760083973,3.379431734,236.8270237,27.32243856,175.3886796,Limestone,94.13931513,1.458432091
Metamorphic,Plutonic,7.014227841,94.00977638,179.3668915,5.428529221,197.3075549,Basalt,15.00776732,0.113751138
Metamorphic,Sediment,2.810070649,86.93397813,275.4202544,8.776541892,156.3662365,Limestone,217.7112314,1.003335488
Metamorphic,Volcanic,1.077728285,50.17920812,893.4767534,21.20331173,44.43506205,Limestone,208.3159483,3.609506678
Sedimentary,Volcanic,2.279417648,90.79541253,418.8206983,24.38926909,138.9011178,Granite,107.854714,1.314023518
Metamorphic,Sediment,9.420408107,27.29079477,965.7423442,19.41024926,156.0609259,Granite,242.9968194,1.605873535
Sedimentary,Plutonic,6.210317248,81.18712641,590.7448298,30.11737033,28.13545591,Limestone,267.1392185,3.625419618
Sedimentary,Sediment,1.540038901,50.53657848,318.3414316,14.42615302,33.92651966,Granite,164.337566,3.816103822
Metamorphic,Sediment,8.44539691,49.69209116,359.8983818,46.35554186,26.76990169,Limestone,144.0957505,3.967681055
Igneous,Volcanic,7.614111232,89.79232939,927.7803907,5.600233294,108.1089773,Limestone,63.45766378,1.93989716
Metamorphic,Volcanic,1.771686404,86.55977532,369.0736047,5.303180608,43.65082686,Basalt,114.2728652,3.26138571
Metamorphic,Plutonic,6.496511366,62.42267979,924.5007942,15.76469235,79.42205471,Limestone,84.9226999,2.787332108
Sedimentary,Plutonic,1.165972371,96.09691425,96.0452822,23.63869036,114.0020243,Basalt,210.0621792,1.758990371
Sedimentary,Plutonic,2.720708326,51.6069778,387.6495901,4.847903805,24.10150079,Granite,121.1044819,4.001900206
Sedimentary,Sediment,0.035240758,2.497032869,53.26454153,38.27010314,177.8795458,Limestone,271.2801292,1.417438755
Sedimentary,Sediment,0.081230471,65.41857888,286.4251589,3.493973993,20.75129119,Basalt,20.01992141,3.930788387
Metamorphic,Sediment,5.502675826,30.68756641,166.2771599,7.273807097,167.8821867,Basalt,6.765224008,1.335480603
Igneous,Sediment,4.952573505,7.274137973,145.9527948,23.26469818,41.37958323,Basalt,191.0083954,4.099666956
Igneous,Plutonic,3.789830413,78.44797387,657.8946324,48.89574556,71.40727959,Limestone,133.8460925,2.78737467
Igneous,Plutonic,6.681983621,42.20816967,239.0568969,0.333861318,55.12117854,Granite,259.2589863,3.475494732
Igneous,Plutonic,5.895391094,0.465019014,787.9273177,0.780582743,190.6339288,Limestone,154.142931,1.182671235
Sedimentary,Sediment,9.080919476,88.59257404,885.2667084,18.79011093,37.17565707,Granite,105.3573017,3.370561118
Metamorphic,Sediment,1.34276603,83.43923274,568.5903492,12.42911949,163.9965139,Basalt,138.265661,0.885677394
Sedimentary,Plutonic,0.108794712,15.32967531,421.7562605,3.880567956,128.6698986,Limestone,59.19790833,2.273305276
Sedimentary,Volcanic,5.941109395,0.941736775,144.8006684,16.29656301,17.53639236,Basalt,295.0596587,4.639854785
Metamorphic,Plutonic,2.320172715,89.86851336,686.3682436,47.92830554,182.0991238,Granite,263.598336,0.459332391
Metamorphic,Sediment,5.777732367,96.4642414,180.8200827,22.70961236,156.2253009,Basalt,145.0535543,0.910851568
Metamorphic,Sediment,9.944223916,73.31482498,206.3554444,40.56978221,177.4923697,Basalt,161.8251489,0.717004356
Sedimentary,Plutonic,9.905401893,53.59034688,773.1310281,16.20143182,47.76599023,Granite,235.1281427,3.508776727
Igneous,Volcanic,1.929705579,28.392987,368.2153343,31.22535696,68.44725727,Granite,96.27757923,3.347124985
Sedimentary,Volcanic,4.430643326,44.97819798,20.96677038,15.82381934,93.93250194,Basalt,70.6466261,2.671567981
Sedimentary,Sediment,4.770041488,56.92886549,839.518372,38.73731626,51.32569455,Granite,38.61699873,3.404197454
Metamorphic,Sediment,0.012970503,39.8619021,855.3650199,8.069644795,57.34392517,Limestone,162.9608179,3.454502476
Sedimentary,Sediment,5.938182545,54.72262325,2.536227146,38.5358386,180.0604895,Limestone,75.83365929,0.851563977
Igneous,Plutonic,1.332162517,76.84658163,730.0326974,39.65243728,183.7887958,Granite,13.27223837,0.555758268
Igneous,Sediment,5.370332293,78.90738693,501.2340254,27.60711448,113.3246246,Limestone,3.11686595,1.944433638
Sedimentary,Sediment,9.042885346,21.07876762,25.45809776,31.67194654,112.0347987,Basalt,38.32778128,2.548516349
Metamorphic,Sediment,9.982946963,39.14949511,265.9941155,5.059845182,106.9074561,Granite,49.28270018,2.470355926
Sedimentary,Volcanic,1.456754246,72.75081494,66.86067487,35.6575899,13.92905097,Limestone,118.2940713,3.993910831
Igneous,Volcanic,1.249385149,98.4658707,236.2456852,18.22311118,42.2662372,Granite,163.1652168,3.170016549
Igneous,Sediment,9.222684177,48.26585417,742.133171,17.74443008,56.47785033,Limestone,29.57977953,3.387784452
Sedimentary,Volcanic,9.698988339,37.85122023,873.6130075,30.9848221,135.6425023,Granite,137.1800005,1.908637752
Igneous,Volcanic,3.27245657,47.36900395,766.3802113,45.60472135,99.05824002,Basalt,159.2588092,2.54514516
Sedimentary,Volcanic,7.324581568,95.93463957,657.8224634,42.50241431,80.82362228,Basalt,53.84602677,2.424181159
Igneous,Volcanic,7.047147125,24.50642181,885.8342793,3.936180334,95.18667146,Granite,130.9164872,2.851202353
Metamorphic,Plutonic,8.623541775,96.87863178,953.6262377,2.746489743,198.1532393,Limestone,200.3900081,0.068148896
Igneous,Volcanic,2.522862287,37.7043937,888.6976516,45.80263293,24.37789818,Limestone,42.99463765,4.135398099
Sedimentary,Volcanic,0.441955119,39.38464547,345.1355894,33.63574057,32.32900977,Granite,239.0933639,3.95957335
Sedimentary,Volcanic,5.801479562,11.10083728,896.8525733,42.47133662,150.8198275,Limestone,143.9224127,1.872595076
Metamorphic,Volcanic,6.103793336,19.77749806,759.7988897,34.69724356,159.7823409,Limestone,281.3688493,1.606578202
Igneous,Plutonic,8.888679578,89.54042167,429.9915855,39.42992028,193.9157348,Granite,79.82378112,0.226281088
Sedimentary,Plutonic,7.652020695,24.31181227,285.3156,21.3841297,88.43200923,Limestone,210.2400395,2.988241693
Igneous,Sediment,1.04740231,84.162554,136.1273032,1.278827988,80.6391433,Basalt,232.5180787,2.545591594
Metamorphic,Volcanic,3.484236681,85.02881316,663.3700348,35.4449607,103.3836882,Limestone,176.8171739,2.082038104
Sedimentary,Volcanic,1.637955946,88.74988942,425.7593923,21.94471213,135.6944372,Granite,266.5181588,1.398612361
Metamorphic,Sediment,7.440448071,44.13477849,462.3776122,13.91778215,11.67839656,Granite,281.9053827,4.325084284
Sedimentary,Plutonic,0.996227808,27.05258386,947.4484883,28.88875015,170.6139612,Granite,208.5374552,1.317194937
Igneous,Sediment,0.4640349,14.98208494,117.5379625,24.06417197,163.2819252,Basalt,215.4553113,1.584540647
Sedimentary,Plutonic,2.0713915,41.68063779,698.2985901,44.71933515,183.2248443,Limestone,151.3899488,0.918696735
Metamorphic,Sediment,4.162012861,65.1726395,662.5524212,48.66410076,99.61095402,Granite,161.2842889,2.356054525
Sedimentary,Sediment,4.591808731,71.7069951,335.2364232,1.783113047,111.2311675,Granite,84.3864548,2.058306698
Metamorphic,Volcanic,7.480036204,17.17642762,845.1048613,38.04548642,75.3189492,Granite,51.67478922,3.32185674
Sedimentary,Sediment,8.551797148,34.16962803,104.1507819,25.40534792,8.063942565,Limestone,48.23904657,4.497024868
Metamorphic,Plutonic,1.324063464,49.89599042,328.2364056,36.23379003,21.63544948,Limestone,91.69858257,4.068331106
Igneous,Plutonic,2.986978452,74.7289349,879.7745721,24.63573769,112.3354305,Limestone,239.0692708,2.00600204
Sedimentary,Sediment,8.712095486,76.3730002,258.9966474,3.64842061,42.18386929,Limestone,185.8699087,3.392592612
Igneous,Plutonic,5.488869663,50.78247549,73.18179575,20.5434758,5.237846175,Limestone,196.0170595,4.387418322
Sedimentary,Sediment,2.458703103,70.70497102,532.2478029,2.708699557,27.84275637,Limestone,273.5332516,3.736095162
Sedimentary,Volcanic,8.757848894,81.57541439,571.152702,18.00946466,191.7527891,Granite,272.8322401,0.349190074
Igneous,Volcanic,0.17027318,12.10661176,543.0492414,34.52626406,92.96771256,Basalt,54.62004016,3.019579631
Metamorphic,Volcanic,4.202805567,20.53617584,804.2008177,27.11114175,81.77050774,Granite,42.49984416,3.159228087
Igneous,Volcanic,5.144381149,56.6390344,653.1047403,35.27775099,8.365551399,Basalt,113.3391562,4.266298628
Igneous,Sediment,3.720376725,17.04916668,322.2179241,2.206890409,92.42864726,Granite,154.1457517,2.980935388
Sedimentary,Plutonic,4.892029663,14.19840832,105.8650157,37.95821852,149.7751079,Granite,89.08931088,1.862513759
Metamorphic,Sediment,6.800279541,94.15149862,839.0239024,14.77092839,26.64608614,Basalt,15.36835947,3.525563291
Metamorphic,Plutonic,5.037283328,45.75363081,751.1383512,38.41769679,13.99575021,Granite,291.4294955,4.262548688
Igneous,Sediment,2.579141535,37.41023249,576.2870316,1.914130974,142.5768393,Basalt,57.6599552,1.77436089
Igneous,Plutonic,9.169990681,24.67383875,413.3076724,11.21625617,129.2198142,Basalt,113.1908112,2.168865329
Metamorphic,Plutonic,2.391751455,84.39213436,702.9451132,23.58243376,57.18707898,Basalt,261.6879305,3.012337077
Igneous,Sediment,4.193838152,46.53967325,191.9930176,41.69602143,109.9810147,Granite,197.0693237,2.334982974
Sedimentary,Volcanic,4.188172298,1.937738338,300.5118175,1.033608138,5.985707569,Limestone,295.5385298,4.860908465
Sedimentary,Sediment,0.947467081,45.09968886,838.7194911,21.07751939,49.75046004,Granite,124.2004742,3.553993911
Igneous,Volcanic,8.238888669,4.489142322,488.7778271,9.675298492,12.05386589,Granite,235.6663433,4.714031259
Sedimentary,Sediment,0.144825167,41.49579466,545.5027775,8.644186636,179.8913309,Basalt,122.6041732,0.987215436
Metamorphic,Plutonic,1.821037975,61.11795744,639.4486915,19.43357132,6.293672648,Basalt,198.4937909,4.262946973
Igneous,Volcanic,2.377666308,14.99255912,820.9371403,25.21207044,89.58595126,Limestone,226.4526713,3.058355384
Sedimentary,Plutonic,4.706892106,61.18398499,406.2405921,44.37611376,113.1131278,Basalt,270.7533158,2.125897593
Igneous,Plutonic,8.988295696,75.85707313,548.0512879,32.71097975,44.4169713,Limestone,275.7382073,3.353089843
Metamorphic,Plutonic,8.597359212,78.7143287,25.48102292,9.726357579,183.339483,Granite,242.7161785,0.546067053
Sedimentary,Sediment,8.461596224,40.45695005,256.3747304,44.53489082,74.59106475,Basalt,89.66117343,3.103609204
Metamorphic,Plutonic,3.008623132,88.24323885,176.9300536,41.64786698,95.51354657,Granite,78.34312304,2.20729668
Igneous,Sediment,5.842312372,27.89914861,514.8886783,30.68379111,116.6047652,Limestone,244.8711807,2.388913211
Igneous,Volcanic,6.187668021,22.06395026,294.8931318,20.10888659,153.8974673,Limestone,271.2547333,1.701411152
Sedimentary,Plutonic,0.245323555,99.34181481,491.4620241,6.587200903,113.0883378,Limestone,137.5600042,1.744815096
Metamorphic,Volcanic,0.493215436,57.7624292,931.5711631,23.6315309,45.84053475,Granite,201.282141,3.505565013
Igneous,Volcanic,2.676254883,91.51910455,477.0456085,39.2277244,9.827510954,Limestone,219.7466582,3.888258735
Metamorphic,Sediment,1.47976119,21.77178732,861.3083901,6.196257182,58.94214429,Limestone,110.97217,3.603439241
Metamorphic,Volcanic,9.10010568,14.28896386,616.9349704,10.14538819,57.76178931,Granite,133.5180112,3.701874575
Sedimentary,Sediment,5.472265774,17.53736368,595.5219571,30.36221926,81.70705508,Granite,60.21604207,3.190485262
Metamorphic,Sediment,3.339272764,9.803659166,744.8377539,0.730865,66.35816696,Limestone,277.3021536,3.574800069
Igneous,Volcanic,1.875193167,52.35155439,149.2449896,47.48842024,164.1158945,Basalt,93.78764246,1.194166567
Igneous,Volcanic,7.519458576,56.73522449,221.6522796,6.719357279,49.84895019,Limestone,188.6971783,3.435668751
Sedimentary,Volcanic,9.547749574,77.68752956,903.4608705,9.703922866,182.9178757,Basalt,25.4045937,0.564767191
Metamorphic,Sediment,9.441868811,14.12156541,361.5298958,17.27777134,65.97140411,Granite,220.9846391,3.539356264
Igneous,Sediment,8.394719842,57.04733792,546.0750486,13.06539732,180.6650151,Granite,169.4332019,0.816226318
Igneous,Volcanic,4.113122512,55.94992743,104.4666974,5.571714772,185.4570583,Granite,65.56672159,0.731359559
Sedimentary,Sediment,2.702811452,55.72422378,486.8619691,27.78664173,73.08582701,Granite,121.5645797,2.981041222
Metamorphic,Volcanic,1.687988735,49.70171181,422.9561183,47.0041873,25.9574462,Granite,184.7221291,3.983833958
Metamorphic,Sediment,9.665260483,9.796177403,721.1185289,43.27580179,66.44659632,Granite,170.8090283,3.5731063
Metamorphic,Sediment,0.896301345,33.70566484,248.8314485,34.26840139,11.13755542,Granite,144.9686991,4.440192243
Igneous,Plutonic,5.538458407,93.12546297,921.1221899,0.329653365,116.206207,Basalt,119.9364635,1.744621231
Igneous,Plutonic,5.36256124,64.96000625,274.3767335,38.05753748,184.1039017,Limestone,266.635823,0.668321903
Sedimentary,Volcanic,7.553428401,52.44565841,485.1925302,37.24993184,154.5460232,Limestone,3.635819697,1.384622952
Igneous,Plutonic,0.378278452,47.75600968,866.3563995,10.75031774,28.71535285,Granite,279.9486755,3.948132846
Sedimentary,Sediment,8.911123405,26.86742754,840.2849904,37.85050679,199.0782084,Granite,49.01231111,0.749761557
Sedimentary,Volcanic,8.973936226,5.698035389,673.0646465,33.45789024,183.1387899,Granite,68.36265716,1.280243848
Metamorphic,Plutonic,1.716324047,51.35113983,952.5717421,13.94330097,159.3329909,Limestone,95.98264573,1.299828783
Sedimentary,Volcanic,2.551218314,68.41057068,771.4059941,0.6531677,116.7201716,Basalt,159.270966,1.981490862
Metamorphic,Volcanic,3.890072991,78.53177302,355.9207293,27.2014047,85.57164494,Basalt,134.41551,2.503249371
Metamorphic,Sediment,4.856175519,15.61810423,803.4588843,14.52962018,103.2591598,Basalt,81.92048385,2.778635761
Igneous,Plutonic,8.592833511,83.16870321,950.6197872,18.21320571,177.3907276,Limestone,257.6572342,0.620498416
Igneous,Sediment,5.738043084,14.75744457,704.1485376,47.23939295,163.861017,Basalt,22.95931819,1.575205214
Sedimentary,Volcanic,0.225234662,46.06359129,913.0087264,36.11813972,199.8771166,Granite,188.1895801,0.541821755
Sedimentary,Volcanic,8.822299821,81.20250391,538.6089104,4.522527264,26.16660832,Granite,244.644574,3.664642795
Sedimentary,Volcanic,3.693738905,60.26409673,291.7116276,44.57646174,183.1992741,Limestone,286.7116022,0.733373551
Sedimentary,Plutonic,9.28636755,56.40170241,601.8798981,48.11238462,74.5269181,Basalt,189.2510951,2.945444614
Igneous,Sediment,4.39718282,34.47217689,929.4422599,28.4822083,93.02122258,Limestone,16.23865413,2.794853779
Sedimentary,Sediment,1.554887324,54.07434568,994.6183206,22.97182294,125.0383206,Limestone,255.5077286,1.958490131
Metamorphic,Plutonic,9.183971068,36.61300718,163.5937891,48.56514884,105.497939,Basalt,265.7337785,2.523911149
Igneous,Sediment,2.98506179,8.866340669,878.4021516,20.8281691,88.11551393,Basalt,295.0615629,3.149026315
Metamorphic,Sediment,4.088426856,57.36796011,737.2911417,11.25992183,53.93958417,Granite,221.6476161,3.347528716
Sedimentary,Volcanic,8.071447851,20.05964593,308.7391133,0.436064871,76.96654249,Basalt,270.3344777,3.260072691
Igneous,Volcanic,4.01340466,75.90149199,57.38704881,29.39473737,190.8087828,Basalt,295.3152115,0.424809424
Metamorphic,Volcanic,5.784038823,1.431894611,839.895643,36.73575928,4.936236548,Granite,226.998566,4.886956323
Igneous,Plutonic,7.194983336,9.659279425,536.3772462,27.44379887,178.9709929,Granite,132.9366718,1.323987347
Metamorphic,Volcanic,5.5915756,55.09464413,519.3759366,42.65792411,189.3258639,Granite,274.4765966,0.66253628
Igneous,Sediment,1.964516436,86.799985,317.7548205,0.640575108,106.6248557,Granite,28.28194813,1.999503036
Metamorphic,Plutonic,4.993082395,73.97754265,845.7750812,16.14066854,167.7607718,Basalt,17.13904457,0.905009138
Metamorphic,Sediment,6.156214351,34.95697438,548.7520436,9.597389617,46.24703561,Limestone,250.9157166,3.725489544
Metamorphic,Plutonic,7.97593834,85.43268876,478.3879695,33.10657846,91.63832508,Limestone,74.73724731,2.312906611
Igneous,Sediment,0.061977121,91.98067557,697.1034877,39.09158991,14.82270936,Limestone,264.87313,3.783739057
Metamorphic,Plutonic,1.467345995,84.3041086,764.720261,36.94091048,137.4395362,Granite,60.75051322,1.40816819
Metamorphic,Sediment,6.57790948,10.85903404,859.6174545,10.01853603,87.92106623,Basalt,271.8133495,3.132988335
Sedimentary,Volcanic,7.954273316,3.812224928,488.506167,26.25730689,167.0566406,Limestone,179.0895638,1.620744939
Metamorphic,Plutonic,0.659244537,41.97308443,660.2003727,49.40172216,76.8168603,Basalt,295.3779782,3.04393195
Sedimentary,Sediment,5.488608525,46.37540515,415.4340078,28.96697303,85.70730641,Basalt,115.0426781,2.82209982
Igneous,Sediment,9.781689958,49.45083359,780.1886589,25.31491818,46.38631385,Granite,284.5104184,3.577765387
Metamorphic,Sediment,8.813069929,14.19333952,884.9823177,9.850698558,113.7226659,Granite,279.3045728,2.583613287
Igneous,Sediment,5.644931708,21.1628507,264.9539521,33.9285381,149.4079298,Basalt,177.5256707,1.800212898
Sedimentary,Volcanic,2.814257839,18.67708027,654.6466232,11.46656269,32.55579253,Basalt,39.34238274,4.162113347
Sedimentary,Volcanic,7.388445759,71.1911561,927.474511,13.0856301,117.8909167,Basalt,275.8848888,1.930270105
Igneous,Plutonic,2.235055155,45.396893,965.8176032,47.74411953,102.3172299,Basalt,134.6006611,2.499686472
Metamorphic,Plutonic,9.448268613,59.94566327,246.9413307,25.86633477,114.5106051,Basalt,165.6875549,2.110331265
Igneous,Sediment,4.056792421,14.64204818,868.0562261,5.61640261,27.89363155,Basalt,44.77445046,4.295706887
Sedimentary,Plutonic,0.394105055,85.77318497,891.708391,6.128180612,92.31375044,Granite,117.9553883,2.295993142
Sedimentary,Sediment,1.261538858,86.4392661,864.0674683,37.04091819,33.31316051,Basalt,79.08889277,3.469344129
Metamorphic,Plutonic,1.923042241,83.24685562,467.6185998,7.522311679,2.019034953,Basalt,83.55318364,4.127150745
Sedimentary,Plutonic,9.741305595,3.16908655,911.451527,2.897021003,134.3540496,Limestone,104.909079,2.281228142
Metamorphic,Sediment,4.554984278,22.11388018,338.5258597,15.40530684,141.7800549,Limestone,261.3760744,1.9432601
Metamorphic,Volcanic,4.093165833,81.62211023,11.54924064,39.38488366,105.1907618,Limestone,250.1186715,2.079963662
Metamorphic,Sediment,2.240406282,37.67428953,697.7085804,42.4210196,95.66331483,Granite,253.9080117,2.709990808
Sedimentary,Volcanic,5.483193379,99.13710261,904.7111737,19.28139537,191.0965265,Basalt,229.6025444,0.186698445
Igneous,Plutonic,5.255027199,99.10432026,694.9833287,9.730344624,22.80735177,Granite,78.63472927,3.552809762
Igneous,Volcanic,7.355022335,55.044682,397.1513335,37.92147604,4.757485494,Basalt,244.072524,4.35440347
Sedimentary,Sediment,7.482679813,18.02027073,389.0231445,1.880009078,2.357547836,Granite,298.8803615,4.772646336
